Name,Categories,Rating,Address,Res_Latitude,Res_Longitude,Reviews,Distance,Phone,Closed,Price,Latitude,Longitude
Maison Landemaine,"Bakeries, Salad, Sandwiches",4.5,"41 rue Oberkampf, Paris",48.8644770551965,2.37155862764912,14,832.0861385962976,33143578233.0,False,€€,48.871044,2.366104
Generator Paris,"Hostels, French, Venues & Event Spaces",3.5,"9-11 place du Colonel Fabien, Paris",48.878242,2.369571,53,839.5666303555103,33170988400.0,False,€€,48.871044,2.366104
Café République,Cafes,3.0,"9 place de la République, Paris",48.86671,2.363914,32,507.857974318177,33142723144.0,False,€€,48.871044,2.366104
La Ville de Provins,Brasseries,4.5,"74 boulevard de Strasbourg, Paris",48.875575,2.358201,6,766.7763331371875,33146073360.0,False,€€,48.871044,2.366104
Le Buffet de la Gare,"Bars, Cafes, Brasseries",4.0,"70 bd de Strasbourg, Paris",48.8752213,2.3578801,11,749.4194161337102,33146073605.0,False,€€,48.871044,2.366104
Le Sully,"Bars, Brasseries",4.0,"13 rue du faubourg Saint-Denis, Paris",48.87029,2.35282,16,976.9510736825804,33177107470.0,False,€,48.871044,2.366104
Café Chéri,"Bars, Music Venues, Cafes",3.5,"44 bd de la Villette, Paris",48.8741,2.3752399,62,758.5635857076585,33142020205.0,False,€€,48.871044,2.366104
Indiana Café,"Burgers, American (Traditional), Breakfast & Brunch",2.5,"1 place de la République, Paris",48.86645,2.36462,76,522.2461957844513,33148878235.0,False,€€,48.871044,2.366104
Le Temple d'Or,"Bars, Brasseries, French",3.5,"17 rue faubourg du Temple, Paris",48.868385,2.3659454,8,295.9015566689037,33144849827.0,False,€,48.871044,2.366104
Loui's Corner,"American (Traditional), Wine Bars, Cocktail Bars",3.0,"49 rue Bichat, Paris",48.87275,2.36639,4,188.87680569232035,33981106216.0,False,€,48.871044,2.366104
Les Petits Tonneaux,Brasseries,4.0,"17 rue du Faubourg du Temple, Paris",48.86841,2.36596,8,280.8711230556798,33142459056.0,False,€,48.871044,2.366104
Le Napoléon,"French, Bars, Brasseries",3.5,"73 rue du Faubourg Saint-Denis, Paris",48.87289,2.35431,56,896.6206464138056,33147702136.0,False,€€,48.871044,2.366104
Mardin Çorba Salonu,"Turkish, Middle Eastern, Soup",4.5,"19 rue du Faubourg-Saint-Denis, Paris",48.87044,2.3529,10,970.8905741065944,NA,False,€,48.871044,2.366104
L'Estaminet,"French, Bars",3.5,"116 rue Oberkampf, Paris",48.8661327,2.3793163,121,1109.987999506073,33143573429.0,False,€€,48.871044,2.366104
Café Crème,"Breakfast & Brunch, Cafes",3.5,"4 rue Dupetit-Thouars, Paris",48.865016,2.362797,63,712.6085692142948,33142720406.0,False,€€,48.871044,2.366104
Café du Marché des Enfants Rouges,Cafes,4.0,"37 Rue Bretagne, Paris",48.8628,2.36262,46,960.4994952871238,33964130625.0,False,€€,48.871044,2.366104
Mamie Burger,"Burgers, American (Traditional), Barbeque",3.5,"75 rue du Faubourg Saint-Denis, Paris",48.872991,2.354218,12,895.8980934354618,33986318610.0,False,€€,48.871044,2.366104
Chez XU,Chinese,4.0,"9 rue Volta, Paris",48.8650093,2.35693,15,950.7072292402526,33148870223.0,False,€,48.871044,2.366104
Café du Nord,"Brasseries, Breakfast & Brunch, Tea Rooms",3.5,"19 rue de Dunkerque, Paris",48.87963,2.35568,41,1215.7440644191454,NA,False,€€,48.871044,2.366104
1K Paris Hotel,"Hotels, Bars, Restaurants",4.0,"13 boulevard du Temple, Paris",48.8639318,2.3658744,6,791.0244713399537,33142712000.0,False,€€€,48.871044,2.366104
Mon Coco,Brasseries,3.5,"6 place de la République, Paris",48.866807,2.36527,15,475.0751081166018,33147004410.0,False,€€€,48.871044,2.366104
La Grange,"Italian, Pizza",4.0,"35 rue de la Grange aux Belles, Paris",48.8752708,2.3671999,8,479.5458839842401,33142086954.0,False,€€€,48.871044,2.366104
Le Bistro,"French, Bars",3.0,"32 boulevard de Magenta, Paris",48.871784,2.360403,26,425.0361704610153,33142087818.0,False,€€,48.871044,2.366104
Dynamo,Brasseries,4.0,"104 avenue Simon Bolivar, Paris",48.8786286,2.3745425,4,1045.0246324920404,33967371116.0,False,€€,48.871044,2.366104
Café des Dames,"Cafes, French",4.5,"6 place Colonel Fabien, Paris",48.87805,2.37071,5,848.7216332566481,33142004124.0,False,€€,48.871044,2.366104
Triplettes,"French, Bars, Breakfast & Brunch",3.5,"102 boulevard de Belleville, Paris",48.87058,2.378975,29,942.7564511838418,33143150954.0,False,€€,48.871044,2.366104
Origin Restaurant,"French, Wine Bars, Cocktail Bars",4.0,"40 Rue Rene Boulanger, Paris",48.86844,2.36089,2,478.8550510248109,33171183888.0,False,€€€,48.871044,2.366104
McDonald's,"Burgers, Fast Food",2.5,"29 rue du Faubourg du Temple, Paris",48.86896,2.36776,3,254.8032955622649,33144527173.0,False,€€,48.871044,2.366104
Les Relais d'Alsace - Taverne Karlsbräu,"French, Brasseries",2.5,"6 Place de la République, Paris",48.8664207,2.3652301,22,485.3878534416944,33147004410.0,False,€€€,48.871044,2.366104
Fluctuat Nec Mergitur,"Bars, Tapas/Small Plates, Bistros",3.0,"18 place de la République, Paris",48.8680038318633,2.36299160867929,7,407.5777354363144,33142064281.0,False,€€,48.871044,2.366104
Le Petit Café,"French, Cafes",3.5,"14 boulevard de Strasbourg, Paris",48.87059,2.3552,19,781.8280470199514,33626895963.0,False,€€€,48.871044,2.366104
Les Arts et Métiers,Brasseries,3.0,"51 rue de Turbigo, Paris",48.86537,2.35523,57,1004.233634461152,33148878325.0,False,€€,48.871044,2.366104
Lazare,"French, Brasseries",4.0,"Parvis de la Gare Saint-Lazare, Paris",48.876683,2.325271,73,343.29025905483667,33144908080.0,False,€€€,48.874423,2.328469
Capucine Café,Brasseries,4.0,"39 boulevard Capucines, Paris",48.869916,2.329266,59,504.5122272604761,33142611471.0,False,€€€,48.874423,2.328469
Le Pain Quotidien,"Breakfast & Brunch, Bakeries, Coffee & Tea",4.5,"108 rue Saint Lazare, Paris",48.8755965146554,2.32529720978698,15,266.1315161091472,33140084330.0,False,€€,48.874423,2.328469
Balagan,"Middle Eastern, Cocktail Bars",4.5,"9 rue d'Alger, Paris",48.86543,2.32979,69,999.8399376924358,33140207214.0,False,€€,48.874423,2.328469
Triadou Haussmann,"French, Bars, Brasseries",3.0,"80 bd Haussmann, Paris",48.8741440339748,2.32554371580972,76,216.1403858729838,33143874767.0,False,€€,48.874423,2.328469
Café de la Paix,"French, Breakfast & Brunch, Seafood",3.5,"5 place de l'Opéra, Paris",48.870878,2.331753,246,461.5893221784419,33140073636.0,False,€€€,48.874423,2.328469
Le Grand Café des Capucines,French,3.0,"4 boulevard des Capucines, Paris",48.871327,2.333537,139,505.87153588312617,33143121900.0,False,€€€,48.874423,2.328469
Café Madeleine,"Cafes, Brasseries",3.0,"1 rue Tronchet, Paris",48.87103,2.32497,70,421.2034648259916,33142652191.0,False,€€,48.874423,2.328469
Flottes,Brasseries,3.5,"2 rue Cambon, Paris",48.86602,2.32504,166,967.4107652776332,33142608089.0,False,€€€,48.874423,2.328469
Hôtel Costes,"Hotels, Bars, French",3.5,"239 rue Saint-Honoré, Paris",48.86675,2.32798,317,863.0140001816718,33142445000.0,False,€€€€,48.874423,2.328469
Le Castiglione,French,3.5,"235 rue Saint Honoré, Paris",48.866408025259,2.3287296025404,80,891.4028370443768,33142606822.0,False,€€€,48.874423,2.328469
Braun Notes,"Coffee & Tea, Breakfast & Brunch",4.5,"31-33 rue de Mogador, Paris",48.8758317288875,2.33099130479798,14,242.04091504934223,NA,False,€€,48.874423,2.328469
L'Entracte,Brasseries,3.5,"1 rue Auber, Paris",48.871129,2.331325,40,421.6429800241603,33147422625.0,False,€€€,48.874423,2.328469
Camélia,French,4.0,"251 rue Saint-Honoré, Paris",48.8671099,2.32705,24,843.272276868029,33170987400.0,False,€€€€,48.874423,2.328469
Mon Paris,"Cocktail Bars, Brasseries",3.5,"6 rue Edouard VII, Paris",48.8708418927069,2.32927461719669,24,402.51579455202653,33142948603.0,False,€€,48.874423,2.328469
L'Opéra Restaurant,Restaurants,3.0,"Palais Garnier, Paris",48.8720826136232,2.33253479003906,41,395.1583723516709,33142688680.0,False,€€€,48.874423,2.328469
La Ville d'Argentan,"Bars, Brasseries, French",3.5,"4 rue d'Amsterdam, Paris",48.87594,2.32696,12,195.5257479489157,33148743261.0,False,€€,48.874423,2.328469
Maison Landemaine,"Bakeries, Salad, Sandwiches",4.5,"26 rue des Martyrs, Paris",48.87832,2.33975,25,939.5711825739722,33140160342.0,False,€€,48.874423,2.328469
Le Pigalle,"Hotels, Bars, French",4.0,"9 rue Frochot, Paris",48.8816185,2.33727,24,1021.88576476705,33148783714.0,False,€€€,48.874423,2.328469
Café Mademoiselle,Bistros,4.0,"21 rue Duphot, Paris",48.868696,2.325257,23,678.7272452253394,33142975714.0,False,€€€,48.874423,2.328469
La Rotonde,"Brasseries, Breakfast & Brunch, Bars",3.0,"2 place d'Estienne d'Orves, Paris",48.8766575770586,2.33261584047159,18,392.1006332242696,33148742391.0,False,€€,48.874423,2.328469
Le Pain Quotidien,"Breakfast & Brunch, Bakeries, Coffee & Tea",3.5,"18 Place du Marché Saint Honoré, Paris",48.8664,2.33174,120,924.3844819470168,33142963170.0,False,€€,48.874423,2.328469
Café du Mogador,"Bakeries, Brasseries, French",3.5,"57 rue Chaussée d'Antin, Paris",48.87627,2.33186,26,322.03496499092614,33148748519.0,False,€€,48.874423,2.328469
L'Impérial,Brasseries,3.5,"240 rue de Rivoli, Paris",48.86586,2.32588,48,970.7770066596948,33142607327.0,False,€€€,48.874423,2.328469
Le Pain Quotidien,"Bakeries, Coffee & Tea, Breakfast & Brunch",4.0,"54 rue des Martyrs, Paris",48.8798630733843,2.34026033179163,22,1053.3582148367182,33142819209.0,False,€€,48.874423,2.328469
Le Comptoir de l'Europe,Brasseries,3.0,"27 rue d'Athènes, Paris",48.87787,2.32736,15,387.6423086818206,33148744211.0,False,€€,48.874423,2.328469
Maison Landemaine,"Bakeries, Salad, Sandwiches",4.0,"56 rue de Clichy, Paris",48.880898,2.328875,26,720.6247701422043,33954039556.0,False,€€€€,48.874423,2.328469
Le Gramont,Bistros,4.5,"15 boulevard des Italiens, Paris",48.87132,2.3372099,20,726.7279603946002,33142975850.0,False,€€€€,48.874423,2.328469
Le Pain Quotidien,"Bakeries, Coffee & Tea, Breakfast & Brunch",3.5,"5 rue des Petits Champs, Paris",48.866171,2.339022,26,1199.043229316374,33142601524.0,False,€€,48.874423,2.328469
Sofa Café,"Bars, French, Tea Rooms",3.0,"4-6 rue la Fayette, Paris",48.8731468,2.3339088,33,422.4128270499898,33147705746.0,False,€€€€,48.874423,2.328469
L'Espadon,"French, Breakfast & Brunch",5.0,"15 place Vendôme, Paris",48.868108,2.328869,5,702.7805178926842,33143163374.0,False,€€€€,48.874423,2.328469
Café Dalayrac,Brasseries,4.0,"2 Rue Dalayrac, Paris",48.86756,2.33475,13,890.7270119897735,33142965457.0,False,€€,48.874423,2.328469
Quick,"Fast Food, Burgers",2.5,"2 rue d'Amsterdam, Paris",48.87583,2.32696,13,179.48658970183507,33142800804.0,False,€€,48.874423,2.328469
Café le Baron,"French, Wine Bars, Cocktail Bars",3.0,"11 rue Châteaudun, Paris",48.87573,2.340637,73,901.709284897046,33148781368.0,False,€€,48.874423,2.328469
Bistrot Smiley,"Bistros, Cocktail Bars",4.0,"37 rue des Martyrs, Paris",48.8792686,2.3398499,25,982.0738390188116,33153200067.0,False,€€,48.874423,2.328469
Le Paris London,"French, Bars",3.0,"16 place de la Madeleine, Paris",48.8699352236323,2.32527240792326,50,551.0319204194776,33147423392.0,False,€€€,48.874423,2.328469
Café Marguerite,Brasseries,4.5,"28 rue des Martyrs, Paris",48.8785136901908,2.33986740145586,12,949.6469108465644,33171607076.0,False,€€,48.874423,2.328469
Le Petit Poucet,"Bars, Cafes",2.5,"5 place de Clichy, Paris",48.88345,2.3272,64,1008.0581950712688,33145223676.0,False,€€,48.874423,2.328469
La Taverne,Brasseries,4.0,"24 boulevard des Italiens, Paris",48.8715389,2.3362824,18,655.296572442574,33155331000.0,False,€€,48.874423,2.328469
McDonald's,"Burgers, Fast Food",3.5,"73 rue Caumartin, Paris",48.87538,2.32849,4,106.45016787841745,33148742212.0,False,€€,48.874423,2.328469
Le Dome,"Bars, Cafes",3.0,"4 avenue des Villiers, Paris",48.88163,2.31576,65,1242.7758979221985,33142441901.0,False,€€€€,48.874423,2.328469
L'Avant Première,"Bars, Bistros",4.0,"9 rue Petits Champs, Paris",48.8663,2.3387,10,1172.9378971385854,33140200936.0,False,€€,48.874423,2.328469
Bo Man Café,"Brasseries, Cafes, French, Coffee & Tea",4.0,"33 Rue Notre Dame De Lorette, Paris",48.87898,2.33686,24,795.8512522829864,33144637041.0,False,€€,48.874423,2.328469
La Terrasse Choron,"Cafes, French",4.0,"4 Rue Choron, Paris",48.87755,2.34092,7,974.7322385240308,33142814314.0,False,€€,48.874423,2.328469
Francois Felix,French,3.5,"9 rue Boissy d'Anglas, Paris",48.8680267333984,2.32127594947815,25,884.6199754155285,33142650405.0,False,€€,48.874423,2.328469
Indiana Café,"Burgers, American (Traditional)",2.5,"18-20 bd Montmartre, Paris",48.87188,2.34058,42,929.813481469826,33147700805.0,False,€€,48.874423,2.328469
McDonald's,"Burgers, Fast Food",2.0,"119 rue Saint Lazare, Paris",48.87529,2.32556,13,229.9791314809216,33145225673.0,False,€,48.874423,2.328469
Coquette,"Breakfast & Brunch, French, Burgers",3.5,"4 rue Meyerbeer, Paris",48.8721532,2.3333499,8,437.1925315129608,33177489444.0,False,€€€,48.874423,2.328469
Le Saint Augustin,"French, Breakfast & Brunch",3.0,"114 boulevard Haussmann, Paris",48.875055,2.320696,29,572.7663847355052,33143874055.0,False,€€€,48.874423,2.328469
Moloko Paris,"Japanese, Cocktail Bars",5.0,"26 rue Pierre Fontaine, Paris",48.88223,2.33377,3,949.69452882809,33142068724.0,False,€€€,48.874423,2.328469
Bullier,Brasseries,3.0,"22 avenue de l'Observatoire, Paris",48.839561,2.336374,25,227.65203487280007,33143210606.0,False,€€,48.837526,2.336035
Les Fauves,"French, Breakfast & Brunch",4.5,"33 boulevard Edgar Quinet, Paris",48.84256,2.322584,16,1132.4543652631448,33172385892.0,False,€€€,48.837526,2.336035
Chez Félicie,French,4.0,"174 avenue du Maine, Paris",48.83245,2.32472,110,1006.8702037141202,33145410575.0,False,€€,48.837526,2.336035
Café du Rendez-Vous,Cafes,3.5,"2 ave du Général Leclerc, Paris",48.8336659905406,2.33163136239466,104,536.7577089637756,33143210397.0,False,€€,48.837526,2.336035
La Coupole,"Brasseries, Seafood",3.5,"102 boulevard du Montparnasse, Paris",48.8424,2.32835,270,781.0868419208142,33143201420.0,False,€€€,48.837526,2.336035
Le Plomb du Cantal,Auvergnat,3.5,"3 rue de la Gaîté, Paris",48.8407210804336,2.32449908747356,302,916.0053604018752,33143351692.0,False,€€€,48.837526,2.336035
Le Petit Broc,Brasseries,4.0,"206 boulevard Raspail, Paris",48.841575,2.329496,35,657.0895926185817,33140477483.0,False,€€,48.837526,2.336035
La Rotonde,Brasseries,4.0,"105 boulevard du Montparnasse, Paris",48.8423557905769,2.32917424911591,182,735.2376612377265,33143264826.0,False,€€€,48.837526,2.336035
L'Écir,"Bars, French, Brasseries",4.0,"59 bd Saint Jacques, Paris",48.8328285,2.3361199,31,519.1188649555091,33145652215.0,False,€€,48.837526,2.336035
Le Select Montparnasse,Brasseries,3.5,"99 boulevard du Montparnasse, Paris",48.8424,2.32835,56,781.0868419208142,33173202760.0,False,€€€,48.837526,2.336035
Indiana Café,"Burgers, American (Traditional), Tapas/Small Plates",3.0,"1 avenue du Général Leclerc, Paris",48.8334649318106,2.33203859519921,98,538.0271753277605,33140476041.0,False,€€,48.837526,2.336035
Le Lakanal,"Bars, French, Cafes",4.0,"2 ave René Coty, Paris",48.8332835681057,2.33265409779829,31,532.6965681473777,33143272025.0,False,€€,48.837526,2.336035
Café Montparnasse,"Breakfast & Brunch, Brasseries",3.5,"8 place du 18 Juin 1940, Paris",48.84423,2.32356,30,1106.323772972549,33145489934.0,False,€€€,48.837526,2.336035
La Terrasse Saint Jacques,"French, Bistros, Brasseries",3.5,"86 bd de Port-Royal, Paris",48.83892,2.33958,7,302.20857255440626,33143542373.0,False,€€,48.837526,2.336035
Les Caves de Bourgogne,Brasseries,4.0,"144 rue Mouffetard, Paris",48.839176,2.349675,76,1014.9622441921848,33147078280.0,False,€€,48.837526,2.336035
Café Daguerre,"French, Cafes",3.5,"4 avenue du Général Leclerc, Paris",48.833442784993,2.3314380077707,85,565.1137169408717,33143221729.0,False,€€,48.837526,2.336035
Le Jockey,Brasseries,3.0,"232 bd Raspail, Paris",48.83965,2.33017,25,496.32250233555106,33143206452.0,False,€€,48.837526,2.336035
My Baar,"Tapas Bars, Bistros",3.5,"152 boulevard du Montparnasse, Paris",48.8402731,2.3343055,7,330.6774518721728,33143210521.0,False,€€,48.837526,2.336035
Café de l'Atelier,Brasseries,3.0,"95 boulevard du Montparnasse, Paris",48.84272,2.32804,60,815.7375953167054,33145449881.0,False,€€,48.837526,2.336035
Comptoir du Panthéon,French,3.5,"5 rue Soufflot, Paris",48.846501811655,2.3440907168984,53,1159.1704864894596,33143547536.0,False,€€,48.837526,2.336035
Chez Papa,French Southwest,4.0,"138 bd du Montprnasse, Paris",48.84087,2.33235,6,454.2169658223588,33143224485.0,False,€€,48.837526,2.336035
Indiana Café,"Burgers, Tapas Bars, Breakfast & Brunch",2.5,"72 bd de Montparnasse, Paris",48.8433226,2.3250955,69,1027.8467377706836,33143353628.0,False,€€,48.837526,2.336035
L'Alouette,"Bars, Brasseries",3.5,"18-24 rue du Champ de l'Alouette, Paris",48.832,2.34464,51,879.872115837272,33143363248.0,False,€€,48.837526,2.336035
Tashi Delek,Himalayan/Nepalese,4.0,"4 rue des fossés Saint-Jacques, Paris",48.84594,2.34346,34,1075.804870046068,33143265555.0,False,€€,48.837526,2.336035
Charivari,Bistros,3.5,"143 boulevard Raspail, Paris",48.84244,2.32956,22,723.3016065312742,33146338202.0,False,€€,48.837526,2.336035
A Bout de Souffle,French,4.0,"17 rue Campagne Premiere, Paris",48.8396909940915,2.3323761592217,3,360.1156849432746,33143209781.0,False,€€,48.837526,2.336035
Indiana Club,"Pubs, Tex-Mex, Pool Halls, Burgers, American (Traditional), Breakfast & Brunch",3.0,"77 avenue Maine, Paris",48.83844,2.3228,81,973.9835246114666,33143225046.0,False,€€,48.837526,2.336035
Le Grand Comptoir d'Alésia,"French, Bars",4.0,"125 rue d'Alésia, Paris",48.829235,2.322792,9,1337.7274753788354,33183560903.0,False,€€,48.837526,2.336035
La Piazzetta,"Italian, Breakfast & Brunch",5.0,"1 rue Bréa, Paris",48.843792,2.3305,4,805.9696385291232,33973220768.0,False,€€,48.837526,2.336035
La Pizza,"Italian, Pizza",4.5,"318 rue Saint Jacques, Paris",48.8406,2.34076,4,486.2172298911872,33143543095.0,False,€€,48.837526,2.336035
Café Odessa,Brasseries,3.0,"28 rue d'Odessa, Paris",48.841569,2.324697,21,943.765152023366,33143206484.0,False,€€€,48.837526,2.336035
A Mi-Chemin,French,3.5,"31 rue Boulard, Paris",48.83319,2.32835,34,740.8464019435622,33145395645.0,False,€€€,48.837526,2.336035
Les Petits Plats de Marc,"French, Breakfast & Brunch, Soup",5.0,"6 rue de l' Arbalete, Paris",48.840475,2.349184,8,1016.6333832503676,33983616079.0,False,€€,48.837526,2.336035
Café Gaité,Brasseries,3.0,"10 rue de la Gaité, Paris",48.84041,2.32407,10,933.2583913462748,33143207729.0,False,€€,48.837526,2.336035
Le Cristal,Brasseries,3.5,"96 bd de Port-Royal, Paris",48.83946,2.33758,4,242.9677884094778,33984255339.0,False,€€,48.837526,2.336035
Lili et Riton,French,4.5,"64 rue du Montparnasse, Paris",48.8415247163425,2.32505436045775,8,918.4604192727072,33143209352.0,False,€€,48.837526,2.336035
Café Delmas,Brasseries,3.0,"2 place de la Contrescarpe, Paris",48.84465,2.349405,89,1258.907221110587,33143265126.0,False,€€€,48.837526,2.336035
R'Yves,French,3.0,"17 bd Saint Jacques, Paris",48.83188,2.33953,10,711.4555885575924,33140787930.0,False,€€€,48.837526,2.336035
La Contrescarpe,"Bars, Cafes",3.0,"57 rue Lacépède, Paris",48.84437,2.34958,58,1249.687935238327,33143368288.0,False,€€,48.837526,2.336035
McDonald's,"Fast Food, Burgers",3.0,"167 rue de Rennes, Paris",48.8446,2.32456,41,1150.6627076820575,33145491850.0,False,€,48.837526,2.336035
Maison Marie,"Brasseries, French",4.0,"222 rue Saint-Jacques, Paris",48.8447825,2.3420057,9,917.6020369813097,33143547868.0,False,€,48.837526,2.336035
Gaston,"Salad, Breakfast & Brunch, Burgers",2.5,"3 place de la Contrescarpe, Paris",48.84444,2.3494,19,1244.0598856760887,33143296145.0,False,€€,48.837526,2.336035
Stand,Italian,3.5,"9 bd Edgard Quinet, Paris",48.84058,2.32665,15,766.2473678073659,33143273887.0,False,€,48.837526,2.336035
Tourn'Bride,Cafes,3.0,"104 rue Mouffetard, Paris",48.84106,2.349546,15,1064.0098618034117,33143314298.0,False,€€,48.837526,2.336035
McDonald's,"Burgers, Fast Food",3.5,"5 avenue Général Leclerc, Paris",48.833258,2.331701,7,570.8327770282604,33142180378.0,False,€€,48.837526,2.336035
La Consigne,"French, Bistros, Brasseries",3.0,"71 bd Montparnasse, Paris",48.84366,2.32447,20,1087.0286986184187,33145489751.0,False,€€€,48.837526,2.336035
La Paix,Kebab,4.0,"14 rue d'Odessa, Paris",48.8423136,2.3245205,4,996.7887200177064,33140475467.0,False,€€€,48.837526,2.336035
Café de la Place,Bistros,3.0,"23 rue Odessa, Paris",48.84165,2.32482,34,934.0687805063928,33142180155.0,False,€€€€,48.837526,2.336035
Au Temps Passé,Bistros,3.5,"108 rue d'Alésia, Paris",48.8294989317158,2.32256568968296,2,1329.9050015791968,33145422517.0,False,€,48.837526,2.336035
Fournil Daguerre,"Bakeries, Sandwiches, Desserts",5.0,"69 rue Daguerre, Paris",48.83535974,2.32580647,2,791.1019510533848,NA,False,€,48.837526,2.336035
Les Antiquaires,Bistros,4.5,"13 rue du Bac, Paris",48.8580664639432,2.32823697067099,458,737.4409726433971,33142610836.0,False,€€€,48.851654,2.330808
Café Louise,"Cafes, Brasseries",4.0,"155 bd Saint Germain, Paris",48.853878376742,2.3321086257314,105,265.03696875379734,33142228898.0,False,€€,48.851654,2.330808
Café Cassette,"Breakfast & Brunch, French, Wine Bars",3.5,"73 rue de Rennes, Paris",48.85108,2.33069,70,64.38645694361415,33145485378.0,False,€€,48.851654,2.330808
Les Deux Magots,Cafes,3.5,"6 place Saint-Germain des Prés, Paris",48.85389,2.33336,395,310.9612339831549,33145485525.0,False,€€€,48.851654,2.330808
Café de Flore,Cafes,3.5,"172 boulevard Saint-Germain, Paris",48.854161,2.332603,495,308.17669883654725,33145485526.0,False,€€€,48.851654,2.330808
Huguette,Seafood,4.0,"81 rue de Seine, Paris",48.8532753282413,2.337029,67,489.591906841382,33143250028.0,False,€€,48.851654,2.330808
Maison Sauvage,"French, Breakfast & Brunch",4.0,"5 rue de Buci, Paris",48.85366,2.33806,62,578.090618051251,33146342626.0,False,€€,48.851654,2.330808
L'Atlas,"French, Seafood",3.5,"11 rue Buci, Paris",48.853644,2.33762,99,545.3410090289331,33140512630.0,False,€€€,48.851654,2.330808
Le Pré aux Clercs,"French, Bars",3.5,"30 rue Bonaparte, Paris",48.8554,2.33383,79,474.5967858168776,33143544173.0,False,€€,48.851654,2.330808
Le Restaurant,"French, Breakfast & Brunch",4.5,"13 rue des Beaux-Arts, Paris",48.85635,2.33524,36,611.3166723731231,33144419901.0,False,€€€€,48.851654,2.330808
Le Pain Quotidien,"Breakfast & Brunch, Bakeries, Coffee & Tea",4.0,"25 rue de Varenne, Paris",48.85386,2.32417,62,531.9013876138833,33145440210.0,False,€€,48.851654,2.330808
Au Petit Suisse,"Brasseries, French",4.0,"16 rue de Vaugirard, Paris",48.84905,2.33901,120,666.340485076136,33143260381.0,False,€€,48.851654,2.330808
Culture Crêpes,Creperies,4.5,"26 rue Saint-André-des-Arts, Paris",48.8533962,2.3425902,45,883.5763433164026,33951377541.0,False,€,48.851654,2.330808
Café de Paris,Cafes,3.5,"10 rue de Buci, Paris",48.853873,2.337616,54,555.8978598194002,33146348411.0,False,€€,48.851654,2.330808
Les Éditeur,"French, Lounges, Brasseries",3.5,"4 carrefour de l'Odéon, Paris",48.851994,2.338499,167,564.0141476450095,33143266776.0,False,€€€,48.851654,2.330808
Le Bonaparte,"French, Cafes",3.5,"42 rue Bonaparte, Paris",48.8545,2.33362,79,377.4849262931436,33143264281.0,False,€€,48.851654,2.330808
Le Café Laurent,"Bars, Jazz & Blues, Cafes",5.0,"Hôtel d'Aubusson, Paris",48.85476,2.33948,18,724.0565476002073,33143290333.0,False,€€€,48.851654,2.330808
Le Pré,"Cocktail Bars, Beer Bar, Cafes",5.0,"4 rue du Four, Paris",48.85301,2.33514,10,355.7420018443557,33140469322.0,False,€€€,48.851654,2.330808
Le Mabillon,Brasseries,2.5,"164 boulevard Saint-Germain, Paris",48.85333,2.33575,141,415.3568264621749,33143266293.0,False,€€€,48.851654,2.330808
La Grille Vintage,Brasseries,3.5,"14 rue Mabillon, Paris",48.85194,2.33524,40,325.85024969261775,33143541687.0,False,€€€,48.851654,2.330808
La Crêperie,Creperies,4.0,"12 rue Soufflot, Paris",48.8468,2.34326,101,1058.9973674960854,33143542280.0,False,€€,48.851654,2.330808
Le Trait d'Union,French,3.5,"122 rue de Rennes, Paris",48.84677,2.32651,35,619.4735206987469,33145487066.0,False,€€,48.851654,2.330808
Nadia,"Creperies, French, Wine Bars",5.0,"94 bd Saint Germain, Paris",48.8512795,2.3440643,9,970.8410799738814,33146332290.0,False,€,48.851654,2.330808
Café Malongo,Cafes,4.0,"50 rue Saint-André des Arts, Paris",48.853487,2.340656,50,748.8324098565282,33143264710.0,False,€€,48.851654,2.330808
Bar de la Croix Rouge,"Wine Bars, Bistros",3.0,"2 place Michel Debré, Paris",48.8522783,2.3297813,33,102.56529441063708,33145480645.0,False,€€€,48.851654,2.330808
Le Choupinet,"Brasseries, French, Cafes",4.0,"58 boulevard Saint-Michel, Paris",48.8477332,2.340714,27,845.8424425726344,33142030993.0,False,€€€,48.851654,2.330808
Le Prince Racine,"Cafes, Brasseries, French",4.5,"22 rue Monsieur le Prince, Paris",48.849857,2.339913,14,695.5317255645057,33143298335.0,False,€€€,48.851654,2.330808
Restaurant du Musée d'Orsay,French,3.5,"1 rue de la Légion d'Honneur, Paris",48.860175,2.326074,75,1008.8202488272822,33145494703.0,False,€€€,48.851654,2.330808
Le Hibou,"Bistros, Bars",3.0,"16 carrefour de l'Odéon, Paris",48.8515168,2.338431,89,557.9797552602666,33143549691.0,False,€€€,48.851654,2.330808
Café Montparnasse,"Breakfast & Brunch, Brasseries",3.5,"8 place du 18 Juin 1940, Paris",48.84423,2.32356,30,971.3324446954372,33145489934.0,False,€€€,48.851654,2.330808
Le Saint Germain,Brasseries,4.0,"62 rue du Bac, Paris",48.85581,2.32531,32,614.0272583793961,33145489969.0,False,€€€,48.851654,2.330808
MONK la Taverne de Cluny,"Beer Bar, Tapas Bars, Barbeque",3.5,"51 rue de la Harpe, Paris",48.85158,2.34388,18,959.9245491941358,33143542888.0,False,€€,48.851654,2.330808
Le Néo Café,"French, Bars",3.5,"126 boulevard Saint-Germain, Paris",48.852482,2.339736,27,659.7078023272985,33974735519.0,False,€€€,48.851654,2.330808
